-5.22,-0.48,1.95,0.01,
-5.22,-0.48,1.95,0.01,
-5.22,-0.48,1.95,0.01,
-5.22,-0.48,1.95,0.01,
-5.22,-0.48,1.95,0.01,
-5.22,-0.48,1.95,0.01,
-5.22,-0.48,1.95,0.01,
-5.22,-0.48,1.95,0.01,
-5.22,-0.48,1.95,0.01,
-5.22,-0.48,1.95,0.01,
-5.22,-0.48,1.95,0.01,
-5.22,-0.48,1.95,0.01,
-5.22,-0.48,1.95,0.01,
-5.22,-0.48,1.96,0.01,
-5.22,-0.48,1.96,0.01,
-5.22,-0.48,1.96,0.01,
-5.22,-0.48,1.96,0.01,
-5.23,-0.48,1.96,0.01,
-5.23,-0.48,1.96,0.01,
-5.23,-0.48,1.96,0.01,
-5.23,-0.48,1.96,0.01,
-5.23,-0.48,1.96,0.01,
-5.23,-0.48,1.96,0.01,
-5.23,-0.48,1.96,0.01,
-5.23,-0.48,1.96,0.01,
-5.23,-0.48,1.96,0.01,
-5.23,-0.48,1.96,0.01,
-5.23,-0.48,1.96,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.97,0.01,
-5.23,-0.48,1.98,0.01,
-5.23,-0.48,1.98,0.01,
-5.23,-0.48,1.98,0.01,
-5.23,-0.48,1.98,0.01,
-5.23,-0.48,1.98,0.01,
-5.23,-0.48,1.98,0.01,
-5.23,-0.48,1.98,0.01,
-5.23,-0.48,1.98,0.01,
-5.23,-0.48,1.98,0.01,
-5.23,-0.48,1.98,0.01,
-5.23,-0.48,1.98,0.01,
-5.23,-0.48,1.98,0.01,
-5.23,-0.48,1.98,0.01,
-5.23,-0.49,1.99,0.01,
-5.23,-0.49,1.99,0.01,
-5.23,-0.49,1.99,0.01,
-5.23,-0.48,1.99,0.01,
-5.23,-0.48,1.99,0.01,
-5.23,-0.48,1.99,0.01,
-5.23,-0.48,1.99,0.01,
-5.23,-0.48,1.99,0.01,
-5.23,-0.48,1.99,0.01,
-5.23,-0.49,1.99,0.01,
-5.23,-0.49,1.99,0.01,
-5.23,-0.49,1.99,0.01,
-5.23,-0.49,2.00,0.01,
-5.23,-0.49,2.00,0.01,
-5.23,-0.49,2.00,0.01,
-5.23,-0.49,2.00,0.01,
-5.23,-0.49,2.00,0.01,
-5.23,-0.49,2.00,0.01,
-5.23,-0.49,2.00,0.01,
-5.23,-0.49,2.00,0.01,
-5.23,-0.49,2.00,0.01,
-5.23,-0.48,2.00,0.01,
-5.23,-0.48,2.00,0.01,
-5.23,-0.48,2.00,0.01,
-5.23,-0.49,2.00,0.01,
-5.23,-0.48,2.00,0.01,
-5.23,-0.49,2.00,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.01,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.02,0.01,
-5.23,-0.49,2.03,0.01,
-5.23,-0.49,2.03,0.01,
-5.23,-0.49,2.03,0.01,
-5.23,-0.49,2.03,0.01,
-5.23,-0.49,2.03,0.01,
-5.23,-0.49,2.03,0.01,
-5.23,-0.49,2.03,0.01,
-5.23,-0.49,2.03,0.01,
-5.23,-0.49,2.03,0.01,
-5.23,-0.49,2.03,0.01,
-5.23,-0.49,2.03,0.01,
-5.23,-0.49,2.03,0.01,
-5.23,-0.49,2.03,0.01,
-5.23,-0.49,2.03,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.03,0.01,
-5.23,-0.49,2.03,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.04,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.05,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.06,0.01,
-5.23,-0.49,2.07,0.01,
-5.23,-0.49,2.07,0.01,
-5.23,-0.49,2.07,0.01,
-5.23,-0.49,2.07,0.01,
-5.23,-0.49,2.07,0.01,
-5.23,-0.49,2.07,0.01,
-5.23,-0.49,2.07,0.01,
-5.23,-0.49,2.07,0.01,
-5.23,-0.49,2.07,0.01,
-5.23,-0.49,2.07,0.01,
-5.23,-0.49,2.07,0.01,
-5.23,-0.49,2.07,0.01,
-5.23,-0.49,2.07,0.01,
-5.23,-0.49,2.08,0.01,
-5.23,-0.49,2.08,0.01,
-5.22,-0.49,2.08,0.01,
-5.22,-0.49,2.08,0.01,
-5.22,-0.49,2.08,0.01,
-5.22,-0.49,2.08,0.01,
-5.22,-0.49,2.08,0.01,
-5.23,-0.49,2.08,0.01,
-5.22,-0.49,2.08,0.01,
-5.23,-0.49,2.08,0.01,
-5.23,-0.49,2.08,0.01,
-5.23,-0.49,2.08,0.01,
-5.23,-0.49,2.08,0.01,
-5.23,-0.49,2.08,0.01,
-5.23,-0.49,2.09,0.01,
-5.23,-0.49,2.09,0.01,
-5.23,-0.49,2.09,0.01,
-5.23,-0.49,2.09,0.01,
-5.23,-0.49,2.09,0.01,
-5.23,-0.49,2.09,0.01,
-5.23,-0.49,2.09,0.01,
-5.23,-0.49,2.09,0.01,
-5.23,-0.49,2.09,0.01,
-5.23,-0.49,2.09,0.01,
-5.23,-0.49,2.09,0.01,
-5.22,-0.49,2.09,0.01,
-5.22,-0.49,2.09,0.01,
-5.22,-0.49,2.09,0.01,
-5.22,-0.49,2.09,0.01,
-5.22,-0.49,2.10,0.01,
-5.22,-0.49,2.10,0.01,
-5.22,-0.49,2.10,0.01,
-5.22,-0.49,2.10,0.01,
-5.22,-0.49,2.10,0.01,
-5.23,-0.49,2.10,0.01,
-5.23,-0.49,2.10,0.01,
-5.23,-0.49,2.10,0.01,
-5.23,-0.49,2.10,0.01,
-5.23,-0.49,2.10,0.01,
-5.23,-0.49,2.10,0.01,
-5.22,-0.49,2.10,0.01,
-5.22,-0.49,2.11,0.01,
-5.22,-0.49,2.11,0.01,
-5.22,-0.49,2.11,0.01,
-5.22,-0.49,2.11,0.01,
-5.22,-0.49,2.11,0.01,
-5.22,-0.49,2.11,0.01,
-5.22,-0.49,2.11,0.01,
-5.22,-0.49,2.11,0.01,
-5.22,-0.49,2.11,0.01,
-5.22,-0.49,2.11,0.01,
-5.22,-0.49,2.11,0.01,
-5.22,-0.49,2.11,0.01,
-5.22,-0.49,2.11,0.01,
-5.22,-0.49,2.12,0.01,
-5.22,-0.49,2.12,0.01,
-5.22,-0.49,2.12,0.01,
-5.22,-0.49,2.12,0.01,
-5.22,-0.49,2.12,0.01,
-5.22,-0.49,2.12,0.01,
-5.22,-0.49,2.12,0.01,
-5.22,-0.49,2.12,0.01,
-5.22,-0.49,2.12,0.01,
-5.22,-0.49,2.12,0.01,
-5.22,-0.49,2.12,0.01,
-5.22,-0.49,2.12,0.01,
-5.22,-0.49,2.12,0.01,
-5.22,-0.49,2.13,0.01,
-5.22,-0.49,2.13,0.01,
-5.22,-0.49,2.13,0.01,
-5.22,-0.49,2.13,0.01,
-5.22,-0.49,2.13,0.01,
-5.22,-0.49,2.13,0.01,
-5.22,-0.49,2.13,0.01,
-5.22,-0.49,2.13,0.01,
-5.22,-0.49,2.13,0.01,
-5.21,-0.49,2.13,0.01,
-5.21,-0.49,2.13,0.01,
-5.21,-0.49,2.13,0.01,
-5.21,-0.49,2.13,0.01,
-5.21,-0.49,2.13,0.01,
-5.21,-0.49,2.13,0.01,
-5.21,-0.49,2.13,0.01,
-5.21,-0.49,2.14,0.01,
-5.21,-0.49,2.14,0.01,
-5.21,-0.49,2.14,0.01,
-5.21,-0.49,2.14,0.01,
-5.21,-0.49,2.14,0.01,
-5.21,-0.49,2.14,0.01,
-5.21,-0.49,2.14,0.01,
-5.21,-0.49,2.14,0.01,
-5.21,-0.49,2.14,0.01,
-5.21,-0.49,2.14,0.01,
-5.21,-0.49,2.14,0.01,
-5.21,-0.49,2.15,0.01,
-5.21,-0.49,2.15,0.01,
-5.21,-0.49,2.15,0.01,
-5.21,-0.49,2.15,0.01,
-5.21,-0.49,2.15,0.01,
-5.21,-0.49,2.15,0.01,
-5.21,-0.49,2.15,0.01,
-5.21,-0.49,2.15,0.01,
-5.21,-0.49,2.15,0.01,
-5.21,-0.49,2.15,0.01,
-5.21,-0.49,2.15,0.01,
-5.21,-0.49,2.15,0.01,
-5.21,-0.49,2.15,0.01,
-5.21,-0.49,2.15,0.01,
-5.21,-0.49,2.15,0.01,
-5.21,-0.48,2.15,0.01,
-5.21,-0.48,2.16,0.01,
-5.20,-0.48,2.15,0.01,
-5.20,-0.48,2.15,0.01,
-5.20,-0.48,2.15,0.01,
-5.20,-0.48,2.15,0.01,
-5.20,-0.47,2.16,0.01,
-5.20,-0.47,2.16,0.01,
-5.20,-0.48,2.15,0.01,
-5.20,-0.48,2.15,0.01,
-5.20,-0.47,2.16,0.01,
-5.20,-0.48,2.16,0.01,
-5.20,-0.47,2.16,0.01,
-5.20,-0.47,2.16,0.01,
-5.20,-0.46,2.16,0.01,
-5.20,-0.46,2.16,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.16,0.01,
-5.20,-0.46,2.16,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.20,-0.46,2.17,0.01,
-5.19,-0.46,2.17,0.01,
-5.19,-0.46,2.17,0.01,
-5.19,-0.46,2.17,0.01,
-5.19,-0.47,2.17,0.01,
-5.19,-0.47,2.17,0.01,
-5.19,-0.47,2.17,0.01,
-5.19,-0.47,2.18,0.01,
-5.19,-0.47,2.18,0.01,
-5.19,-0.47,2.18,0.01,
-5.19,-0.47,2.18,0.01,
-5.19,-0.47,2.18,0.01,
-5.19,-0.47,2.18,0.01,
-5.19,-0.47,2.18,0.01,
-5.18,-0.47,2.18,0.01,
-5.18,-0.47,2.18,0.01,
-5.18,-0.47,2.18,0.01,
-5.18,-0.47,2.18,0.01,
-5.18,-0.47,2.18,0.01,
-5.18,-0.47,2.18,0.01,
-5.18,-0.47,2.19,0.01,
-5.18,-0.47,2.18,0.01,
-5.18,-0.47,2.18,0.01,
-5.18,-0.47,2.18,0.01,
-5.18,-0.47,2.18,0.01,
-5.18,-0.47,2.19,0.01,
-5.18,-0.47,2.19,0.01,
-5.18,-0.47,2.19,0.01,
-5.18,-0.47,2.19,0.01,
-5.18,-0.48,2.19,0.01,
-5.18,-0.47,2.19,0.01,
-5.18,-0.47,2.19,0.01,
-5.18,-0.47,2.19,0.01,
-5.18,-0.47,2.19,0.01,
-5.18,-0.47,2.19,0.01,
-5.18,-0.47,2.19,0.01,
-5.18,-0.47,2.19,0.01,
-5.18,-0.47,2.19,0.01,
-5.18,-0.47,2.19,0.01,
-5.18,-0.47,2.19,0.01,
-5.18,-0.47,2.19,0.01,
-5.18,-0.47,2.20,0.01,
-5.18,-0.47,2.20,0.01,
-5.18,-0.47,2.20,0.01,
-5.18,-0.47,2.20,0.01,
-5.18,-0.47,2.20,0.01,
-5.19,-0.47,2.20,0.01,
-5.19,-0.47,2.20,0.01,
-5.19,-0.47,2.20,0.01,
-5.19,-0.47,2.20,0.01,
-5.19,-0.47,2.20,0.01,
-5.19,-0.47,2.20,0.01,
-5.19,-0.47,2.20,0.01,
-5.19,-0.47,2.20,0.01,
-5.19,-0.47,2.20,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.21,0.01,
-5.19,-0.47,2.22,0.01,
-5.19,-0.47,2.22,0.01,
-5.19,-0.47,2.22,0.01,
-5.19,-0.47,2.22,0.01,
-5.19,-0.47,2.22,0.01,
-5.19,-0.47,2.22,0.01,
-5.19,-0.47,2.22,0.01,
-5.19,-0.47,2.22,0.01,
-5.19,-0.47,2.22,0.01,
-5.19,-0.47,2.22,0.01,
-5.19,-0.47,2.22,0.01,
-5.19,-0.47,2.22,0.01,
-5.20,-0.47,2.22,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.23,0.01,
-5.20,-0.47,2.24,0.01,
-5.20,-0.47,2.24,0.01,
-5.20,-0.47,2.24,0.01,
-5.20,-0.47,2.24,0.01,
-5.20,-0.47,2.24,0.01,
-5.20,-0.47,2.24,0.01,
-5.20,-0.47,2.24,0.01,
-5.20,-0.47,2.24,0.01,
-5.20,-0.47,2.24,0.01,
-5.20,-0.47,2.24,0.01,
-5.19,-0.47,2.24,0.01,
-5.20,-0.47,2.24,0.01,
-5.20,-0.47,2.24,0.01,
-5.20,-0.47,2.24,0.01,
-5.19,-0.47,2.24,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.20,-0.47,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.48,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.48,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.48,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.47,2.25,0.01,
-5.19,-0.47,2.26,0.01,
-5.19,-0.47,2.26,0.01,
-5.19,-0.48,2.26,0.01,
-5.19,-0.48,2.26,0.01,
-5.19,-0.49,2.27,0.01,
-5.19,-0.48,2.29,0.01,
-5.17,-0.46,2.28,0.01,
-5.20,-0.48,2.19,0.01,
-5.23,-0.49,2.12,0.01,
-5.20,-0.50,2.16,0.01,
-5.20,-0.48,2.23,0.01,
-5.15,-0.49,2.46,0.01,
-5.16,-0.50,2.36,0.01,
-5.17,-0.48,2.24,0.01,
-5.22,-0.49,2.18,0.01,
-5.17,-0.45,2.35,0.01,
-5.16,-0.46,2.52,0.01,
-5.14,-0.47,2.45,0.01,
-5.17,-0.50,2.29,0.01,
-5.19,-0.47,2.15,2.01,
-5.19,-0.48,2.22,2.01,
-5.18,-0.46,2.45,2.01,
-5.15,-0.46,2.49,2.01,
-5.18,-0.48,2.29,2.01,
-5.16,-0.48,2.17,1.40,
-5.19,-0.51,2.36,1.40,
-5.15,-0.43,2.41,1.40,
-5.11,-0.46,2.35,1.40,
-5.15,-0.43,2.21,1.40,
-5.15,-0.46,2.21,4.98,
-5.15,-0.45,2.41,4.98,
-5.13,-0.45,2.34,4.98,
-5.15,-0.41,2.23,4.98,
-5.11,-0.37,2.09,4.98,
-5.11,-0.41,2.32,3.49,
-5.07,-0.39,2.29,3.49,
-5.11,-0.45,2.18,3.49,
-5.13,-0.38,2.12,3.49,
-5.13,-0.46,2.15,3.49,
-5.11,-0.40,2.33,4.44,
-5.12,-0.42,2.45,4.44,
-5.12,-0.44,2.26,4.44,
-5.14,-0.41,2.15,4.44,
-5.15,-0.41,2.12,3.11,
-5.12,-0.38,2.29,3.11,
-5.10,-0.41,2.35,3.11,
-5.15,-0.43,2.24,3.11,
-5.20,-0.48,2.34,4.18,
-5.17,-0.42,2.52,4.18,
-5.15,-0.46,2.44,4.18,
-5.22,-0.51,2.48,4.18,
-5.24,-0.53,2.41,4.18,
-5.21,-0.51,2.43,2.92,
-5.24,-0.47,2.47,2.92,
-5.18,-0.48,2.48,2.92,
