-2.86,-0.54,0.84,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
-2.86,-0.54,0.85,0.01,30.00,-30.00,30.00,-30.00,
