0.47,-0.16,0.04,0.01,-30.00,30.00,30.00,-30.00,
0.48,-0.14,0.16,0.01,-30.00,30.00,30.00,-30.00,
0.48,-0.12,0.28,0.01,-30.00,30.00,30.00,-30.00,
0.46,-0.12,0.41,0.01,-30.00,30.00,30.00,-30.00,
0.44,-0.13,0.50,0.01,-30.00,30.00,30.00,-30.00,
0.41,-0.14,0.51,0.01,30.00,-30.00,30.00,-30.00,
0.37,-0.18,0.38,0.01,30.00,-30.00,-30.00,30.00,
0.31,-0.22,0.23,0.01,30.00,-30.00,-30.00,30.00,
0.26,-0.27,0.19,0.01,30.00,-30.00,30.00,-30.00,
0.25,-0.32,0.25,0.01,-30.00,-30.00,30.00,-30.00,
0.25,-0.34,0.32,0.01,-30.00,30.00,30.00,-30.00,
0.23,-0.35,0.34,0.01,30.00,30.00,30.00,-30.00,
0.22,-0.34,0.28,0.01,30.00,-30.00,-30.00,30.00,
0.22,-0.33,0.19,0.01,30.00,-30.00,-30.00,30.00,
0.21,-0.31,0.18,0.01,30.00,30.00,-30.00,30.00,
0.23,-0.30,0.25,0.01,-30.00,30.00,30.00,-30.00,
0.26,-0.29,0.36,0.01,-30.00,30.00,30.00,-30.00,
0.27,-0.28,0.43,0.01,-30.00,30.00,30.00,-30.00,
0.26,-0.29,0.39,0.01,30.00,-30.00,-30.00,30.00,
0.25,-0.30,0.26,0.01,30.00,-30.00,-30.00,30.00,
0.22,-0.31,0.17,0.01,30.00,-30.00,-30.00,30.00,
0.20,-0.31,0.17,0.01,30.00,-30.00,30.00,-30.00,
0.19,-0.33,0.23,0.01,-30.00,30.00,30.00,-30.00,
0.19,-0.34,0.30,0.01,-30.00,30.00,30.00,-30.00,
0.15,-0.35,0.29,0.01,30.00,-30.00,30.00,-30.00,
0.12,-0.36,0.23,0.01,30.00,-30.00,30.00,30.00,
0.08,-0.39,0.21,0.01,30.00,-30.00,30.00,-30.00,
0.05,-0.42,0.29,0.01,-30.00,30.00,30.00,-30.00,
0.03,-0.44,0.41,0.01,-30.00,30.00,30.00,-30.00,
0.00,-0.48,0.49,0.01,-30.00,-30.00,30.00,-30.00,
-0.04,-0.51,0.47,0.01,30.00,-30.00,30.00,-30.00,
-0.10,-0.56,0.40,0.01,30.00,-30.00,30.00,-30.00,
-0.14,-0.59,0.36,0.01,30.00,-30.00,30.00,-30.00,
-0.20,-0.64,0.40,0.01,30.00,-30.00,30.00,-30.00,
-0.22,-0.68,0.45,0.01,-30.00,-30.00,30.00,-30.00,
-0.27,-0.71,0.45,0.01,30.00,-30.00,30.00,-30.00,
-0.31,-0.73,0.40,0.01,30.00,-30.00,30.00,-30.00,
-0.34,-0.76,0.38,0.01,30.00,-30.00,30.00,-30.00,
-0.36,-0.79,0.41,0.01,30.00,-30.00,30.00,-30.00,
-0.38,-0.81,0.47,0.01,30.00,-30.00,30.00,-30.00,
-0.39,-0.81,0.41,0.01,30.00,-30.00,-30.00,30.00,
-0.41,-0.81,0.33,0.01,30.00,-30.00,-30.00,30.00,
-0.43,-0.80,0.30,0.01,30.00,-30.00,30.00,30.00,
-0.42,-0.80,0.33,0.01,-30.00,-30.00,30.00,-30.00,
-0.43,-0.80,0.36,0.01,-30.00,30.00,30.00,-30.00,
-0.45,-0.81,0.35,0.01,30.00,-30.00,30.00,-30.00,
-0.48,-0.81,0.33,0.01,30.00,-30.00,30.00,-30.00,
-0.52,-0.80,0.37,0.01,30.00,30.00,30.00,-30.00,
-0.60,-0.80,0.48,0.01,30.00,30.00,30.00,-30.00,
-0.64,-0.82,0.49,0.01,30.00,-30.00,30.00,-30.00,
-0.68,-0.84,0.46,0.01,30.00,-30.00,30.00,-30.00,
-0.71,-0.88,0.44,0.01,30.00,-30.00,30.00,-30.00,
-0.75,-0.92,0.43,0.01,30.00,-30.00,30.00,-30.00,
-0.77,-0.96,0.41,0.01,30.00,-30.00,30.00,-30.00,
-0.80,-1.01,0.35,0.01,30.00,-30.00,30.00,-30.00,
-0.83,-1.06,0.26,0.01,30.00,-30.00,30.00,-30.00,
-0.85,-1.09,0.19,0.01,30.00,-30.00,-30.00,-30.00,
-0.86,-1.11,0.18,0.01,30.00,-30.00,30.00,-30.00,
-0.86,-1.11,0.25,0.01,-30.00,30.00,30.00,-30.00,
-0.86,-1.11,0.32,0.01,-30.00,30.00,30.00,-30.00,
-0.86,-1.11,0.31,0.01,30.00,-30.00,30.00,-30.00,
-0.91,-1.10,0.26,0.01,30.00,-30.00,30.00,30.00,
-0.94,-1.09,0.25,0.01,30.00,-30.00,30.00,-30.00,
-0.93,-1.09,0.31,0.01,-30.00,30.00,30.00,-30.00,
-0.95,-1.09,0.41,0.01,-30.00,30.00,30.00,-30.00,
-1.00,-1.08,0.48,0.01,30.00,30.00,30.00,-30.00,
-1.03,-1.09,0.47,0.01,30.00,-30.00,30.00,-30.00,
-1.08,-1.10,0.40,0.01,30.00,-30.00,30.00,-30.00,
-1.14,-1.12,0.33,0.01,30.00,-30.00,30.00,-30.00,
-1.18,-1.14,0.30,0.01,30.00,-30.00,30.00,-30.00,
-1.21,-1.15,0.30,0.01,30.00,-30.00,30.00,-30.00,
-1.25,-1.16,0.31,0.01,30.00,-30.00,30.00,-30.00,
-1.29,-1.15,0.30,0.01,30.00,-30.00,30.00,-30.00,
-1.33,-1.15,0.26,0.01,30.00,-30.00,30.00,-30.00,
-1.35,-1.15,0.23,0.01,30.00,-30.00,30.00,-30.00,
-1.36,-1.15,0.22,0.01,30.00,-30.00,30.00,-30.00,
-1.38,-1.14,0.23,0.01,30.00,-30.00,30.00,-30.00,
-1.39,-1.13,0.24,0.01,30.00,-30.00,30.00,-30.00,
-1.40,-1.12,0.24,0.01,30.00,-30.00,30.00,-30.00,
-1.40,-1.12,0.23,0.01,30.00,-30.00,30.00,-30.00,
-1.41,-1.12,0.21,0.01,30.00,-30.00,30.00,-30.00,
-1.42,-1.13,0.18,0.01,30.00,-30.00,30.00,-30.00,
-1.42,-1.14,0.16,0.01,30.00,-30.00,30.00,-30.00,
-1.43,-1.15,0.15,0.01,30.00,-30.00,30.00,-30.00,
-1.44,-1.16,0.14,0.01,30.00,-30.00,30.00,-30.00,
-1.45,-1.18,0.14,0.01,30.00,-30.00,30.00,-30.00,
-1.46,-1.19,0.13,0.01,30.00,-30.00,30.00,-30.00,
-1.47,-1.21,0.12,0.01,30.00,-30.00,30.00,-30.00,
-1.49,-1.24,0.11,0.01,30.00,-30.00,30.00,-30.00,
-1.50,-1.26,0.10,0.01,30.00,-30.00,30.00,-30.00,
-1.52,-1.28,0.10,0.01,30.00,-30.00,30.00,-30.00,
-1.54,-1.30,0.10,0.01,30.00,-30.00,30.00,-30.00,
-1.56,-1.31,0.11,0.01,30.00,-30.00,30.00,-30.00,
-1.58,-1.33,0.12,0.01,30.00,-30.00,30.00,-30.00,
-1.60,-1.34,0.12,0.01,30.00,-30.00,30.00,-30.00,
-1.62,-1.34,0.13,0.01,30.00,-30.00,30.00,-30.00,
-1.64,-1.35,0.13,0.01,30.00,-30.00,30.00,-30.00,
-1.65,-1.35,0.14,0.01,30.00,-30.00,30.00,-30.00,
-1.67,-1.35,0.15,0.01,30.00,-30.00,30.00,-30.00,
-1.68,-1.35,0.16,0.01,30.00,-30.00,30.00,-30.00,
-1.69,-1.34,0.16,0.01,30.00,-30.00,30.00,-30.00,
-1.70,-1.34,0.17,0.01,30.00,-30.00,30.00,-30.00,
-1.71,-1.34,0.17,0.01,30.00,-30.00,30.00,-30.00,
-1.72,-1.35,0.16,0.01,30.00,-30.00,30.00,-30.00,
-1.73,-1.35,0.16,0.01,30.00,-30.00,30.00,-30.00,
-1.74,-1.35,0.16,0.01,30.00,-30.00,30.00,-30.00,
-1.75,-1.36,0.16,0.01,30.00,-30.00,30.00,-30.00,
-1.75,-1.37,0.16,0.01,30.00,-30.00,30.00,-30.00,
-1.76,-1.38,0.15,0.01,30.00,-30.00,30.00,-30.00,
-1.78,-1.40,0.15,0.01,30.00,-30.00,30.00,-30.00,
-1.79,-1.41,0.14,0.01,30.00,-30.00,30.00,-30.00,
-1.80,-1.43,0.14,0.01,30.00,-30.00,30.00,-30.00,
-1.82,-1.45,0.13,0.01,30.00,-30.00,30.00,-30.00,
-1.83,-1.46,0.13,0.01,30.00,-30.00,30.00,-30.00,
-1.84,-1.47,0.13,0.01,30.00,-30.00,30.00,-30.00,
-1.86,-1.49,0.14,0.01,30.00,-30.00,30.00,-30.00,
-1.87,-1.50,0.14,0.01,30.00,-30.00,30.00,-30.00,
-1.88,-1.51,0.14,0.01,30.00,-30.00,30.00,-30.00,
-1.90,-1.51,0.14,0.01,30.00,-30.00,30.00,-30.00,
-1.91,-1.52,0.15,0.01,30.00,-30.00,30.00,-30.00,
-1.92,-1.52,0.15,0.01,30.00,-30.00,30.00,-30.00,
-1.93,-1.52,0.15,0.01,30.00,-30.00,30.00,-30.00,
-1.94,-1.52,0.16,0.01,30.00,-30.00,30.00,-30.00,
-1.95,-1.52,0.16,0.01,30.00,-30.00,30.00,-30.00,
-1.96,-1.51,0.17,0.01,30.00,-30.00,30.00,-30.00,
-1.97,-1.52,0.17,0.01,30.00,-30.00,30.00,-30.00,
-1.98,-1.52,0.17,0.01,30.00,-30.00,30.00,-30.00,
-1.99,-1.52,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.00,-1.53,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.01,-1.54,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.02,-1.54,0.16,0.01,30.00,-30.00,30.00,-30.00,
-2.03,-1.56,0.16,0.01,30.00,-30.00,30.00,-30.00,
-2.04,-1.57,0.16,0.01,30.00,-30.00,30.00,-30.00,
-2.05,-1.58,0.16,0.01,30.00,-30.00,30.00,-30.00,
-2.06,-1.59,0.16,0.01,30.00,-30.00,30.00,-30.00,
-2.07,-1.61,0.15,0.01,30.00,-30.00,30.00,-30.00,
-2.08,-1.62,0.15,0.01,30.00,-30.00,30.00,-30.00,
-2.09,-1.63,0.15,0.01,30.00,-30.00,30.00,-30.00,
-2.10,-1.64,0.15,0.01,30.00,-30.00,30.00,-30.00,
-2.11,-1.65,0.16,0.01,30.00,-30.00,30.00,-30.00,
-2.12,-1.65,0.16,0.01,30.00,-30.00,30.00,-30.00,
-2.13,-1.65,0.16,0.01,30.00,-30.00,30.00,-30.00,
-2.14,-1.66,0.16,0.01,30.00,-30.00,30.00,-30.00,
-2.15,-1.66,0.16,0.01,30.00,-30.00,30.00,-30.00,
-2.16,-1.65,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.17,-1.65,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.17,-1.65,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.18,-1.65,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.19,-1.66,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.20,-1.66,0.18,0.01,30.00,-30.00,30.00,-30.00,
-2.21,-1.66,0.18,0.01,30.00,-30.00,30.00,-30.00,
-2.22,-1.67,0.18,0.01,30.00,-30.00,30.00,-30.00,
-2.23,-1.67,0.18,0.01,30.00,-30.00,30.00,-30.00,
-2.24,-1.68,0.18,0.01,30.00,-30.00,30.00,-30.00,
-2.25,-1.69,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.26,-1.70,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.26,-1.71,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.27,-1.72,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.28,-1.73,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.29,-1.74,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.30,-1.75,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.31,-1.76,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.32,-1.76,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.33,-1.76,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.33,-1.77,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.34,-1.77,0.17,0.01,30.00,-30.00,30.00,-30.00,
-2.35,-1.77,0.18,0.01,30.00,-30.00,30.00,-30.00,
-2.35,-1.77,0.18,0.01,30.00,-30.00,30.00,-30.00,
-2.36,-1.77,0.18,0.01,30.00,-30.00,30.00,-30.00,
-2.37,-1.77,0.18,0.01,30.00,-30.00,30.00,-30.00,
-2.37,-1.77,0.18,0.01,30.00,-30.00,30.00,-30.00,
-2.38,-1.77,0.19,0.01,30.00,-30.00,30.00,-30.00,
-2.39,-1.77,0.19,0.01,30.00,-30.00,30.00,-30.00,
-2.40,-1.78,0.19,0.01,30.00,-30.00,30.00,-30.00,
-2.41,-1.78,0.19,0.01,30.00,-30.00,30.00,-30.00,
-2.41,-1.79,0.19,0.01,30.00,-30.00,30.00,-30.00,
-2.42,-1.80,0.19,0.01,30.00,-30.00,30.00,-30.00,
-2.43,-1.80,0.19,0.01,30.00,-30.00,30.00,-30.00,
-2.44,-1.81,0.19,0.01,30.00,-30.00,30.00,-30.00,
-2.44,-1.82,0.19,0.01,30.00,-30.00,30.00,-30.00,
-2.45,-1.83,0.19,0.01,30.00,-30.00,30.00,-30.00,
