30.00,

0.43,-0.27,0.10,0.01,-30.00,-30.00,-30.00,30.00,

0.44,-0.26,0.10,0.01,-30.00,30.00,-30.00,-30.00,

0.45,-0.26,0.11,0.01,-30.00,30.00,-30.00,-30.00,

0.45,-0.26,0.14,0.01,-30.00,30.00,30.00,-30.00,

0.45,-0.27,0.17,0.01,-30.00,30.00,30.00,-30.00,

0.36,-0.29,-0.05,0.01,30.00,-30.00,30.00,30.00,

0.36,-0.29,0.05,0.01,-30.00,30.00,30.00,-30.00,

0.39,-0.30,0.18,0.01,-30.00,30.00,30.00,-30.00,

0.42,-0.29,0.23,0.01,-30.00,30.00,-30.00,-30.00,

0.41,-0.28,0.19,0.01,30.00,-30.00,-30.00,30.00,

0.40,-0.28,0.11,0.01,30.00,-30.00,-30.00,30.00,

0.40,-0.29,0.05,0.01,30.00,-30.00,-30.00,30.00,

0.40,-0.30,0.01,0.01,30.00,-30.00,-30.00,30.00,

0.39,-0.31,0.02,0.01,-30.00,-30.00,30.00,-30.00,

0.37,-0.35,0.14,0.01,-30.00,30.00,30.00,-30.00,

0.34,-0.37,0.14,0.01,30.00,-30.00,30.00,-30.00,

0.29,-0.38,0.09,0.01,30.00,-30.00,30.00,30.00,

0.24,-0.39,0.04,0.01,30.00,-30.00,30.00,30.00,

0.21,-0.41,0.02,0.01,30.00,-30.00,30.00,-30.00,

0.19,-0.43,0.05,0.01,30.00,-30.00,30.00,-30.00,

0.18,-0.44,0.12,0.01,-30.00,30.00,30.00,-30.00,

0.20,-0.45,0.13,0.01,-30.00,-30.00,-30.00,-30.00,

0.19,-0.45,0.04,0.01,30.00,-30.00,-30.00,30.00,

0.17,-0.44,-0.08,0.01,30.00,-30.00,-30.00,30.00,

0.16,-0.44,-0.15,0.01,30.00,-30.00,-30.00,30.00,

0.18,-0.45,-0.18,0.01,-30.00,-30.00,-30.00,-30.00,

0.20,-0.44,-0.16,0.01,-30.00,30.00,-30.00,30.00,

0.21,-0.43,-0.14,0.01,-30.00,30.00,-30.00,-30.00,

0.23,-0.42,-0.16,0.01,-30.00,-30.00,-30.00,30.00,

0.23,-0.39,-0.22,0.01,30.00,-30.00,-30.00,30.00,

0.21,-0.39,-0.24,0.01,30.00,-30.00,30.00,30.00,

0.20,-0.39,-0.19,0.01,-30.00,30.00,30.00,-30.00,

0.20,-0.39,-0.08,0.01,-30.00,30.00,30.00,-30.00,

0.21,-0.39,0.01,0.01,-30.00,30.00,30.00,-30.00,

0.20,-0.40,0.00,0.01,30.00,-30.00,30.00,-30.00,

0.16,-0.41,-0.09,0.01,30.00,-30.00,-30.00,30.00,

0.12,-0.42,-0.15,0.01,30.00,-30.00,-30.00,30.00,

0.12,-0.45,-0.17,0.01,30.00,-30.00,-30.00,-30.00,

0.11,-0.46,-0.14,0.01,30.00,-30.00,30.00,-30.00,

0.12,-0.48,-0.11,0.01,-30.00,-30.00,-30.00,-30.00,

0.12,-0.49,-0.15,0.01,30.00,-30.00,-30.00,-30.00,

0.09,-0.50,-0.22,0.01,30.00,-30.00,-30.00,30.00,

0.06,-0.52,-0.26,0.01,30.00,-30.00,30.00,-30.00,

0.04,-0.54,-0.17,0.01,-30.00,30.00,30.00,-30.00,

0.03,-0.55,-0.15,0.01,30.00,-30.00,30.00,-30.00,

-0.01,-0.56,-0.19,0.01,30.00,-30.00,30.00,30.00,

-0.04,-0.57,-0.22,0.01,30.00,-30.00,30.00,-30.00,

-0.06,-0.57,-0.18,0.01,-30.00,30.00,30.00,-30.00,

-0.06,-0.59,-0.07,0.01,-30.00,30.00,30.00,-30.00,

-0.05,-0.60,-0.03,0.01,-30.00,-30.00,30.00,-30.00,

-0.07,-0.61,-0.10,0.01,30.00,-30.00,-30.00,30.00,

-0.10,-0.61,-0.22,0.01,30.00,-30.00,-30.00,30.00,

-0.08,-0.68,-0.55,0.01,30.00,-30.00,-30.00,30.00,

-0.10,-0.70,-0.72,0.01,30.00,-30.00,-30.00,30.00,

-0.11,-0.71,-0.90,0.01,30.00,-30.00,-30.00,30.00,

-0.11,-0.73,-1.02,0.01,30.00,-30.00,-30.00,30.00,

-0.11,-0.73,-1.07,0.01,30.00,-30.00,-30.00,30.00,

