0.01,0.03,0.05,0.01,30.00,30.00,30.00,30.00,
0.01,0.10,0.14,0.01,30.00,30.00,30.00,30.00,
0.01,0.11,0.14,0.01,-30.00,30.00,-30.00,30.00,
0.01,0.12,0.14,0.01,-30.00,30.00,30.00,30.00,
0.01,0.11,0.14,0.01,-30.00,-30.00,30.00,-30.00,
0.02,0.10,0.14,0.01,-30.00,-30.00,-30.00,-30.00,
0.03,0.08,0.12,0.01,-30.00,-30.00,-30.00,-30.00,
0.04,0.07,0.08,0.01,30.00,-30.00,-30.00,30.00,
0.04,0.04,0.02,0.01,30.00,-30.00,-30.00,30.00,
0.04,0.01,-0.02,0.01,30.00,-30.00,-30.00,-30.00,
0.03,-0.00,-0.03,0.01,30.00,-30.00,-30.00,-30.00,
0.03,-0.03,-0.04,0.01,30.00,-30.00,30.00,-30.00,
0.03,-0.04,-0.03,0.01,-30.00,-30.00,30.00,-30.00,
0.01,-0.04,-0.01,0.01,30.00,30.00,30.00,-30.00,
0.00,-0.05,0.01,0.01,-30.00,30.00,30.00,-30.00,
0.00,-0.05,0.04,0.01,-30.00,30.00,30.00,-30.00,
-0.01,-0.05,0.08,0.01,-30.00,30.00,30.00,-30.00,
0.01,-0.05,0.08,0.01,-30.00,30.00,-30.00,-30.00,
0.02,-0.06,0.01,0.01,30.00,-30.00,-30.00,30.00,
0.02,-0.06,-0.10,0.01,30.00,-30.00,-30.00,30.00,
0.02,-0.08,-0.23,0.01,30.00,-30.00,-30.00,30.00,
0.00,-0.11,-0.34,0.01,30.00,-30.00,-30.00,30.00,
0.01,-0.13,-0.41,0.01,30.00,-30.00,-30.00,30.00,
0.02,-0.14,-0.47,0.01,30.00,-30.00,-30.00,30.00,
0.00,-0.14,-0.56,2.01,30.00,-30.00,-30.00,30.00,
-0.03,-0.14,-0.58,2.01,30.00,-30.00,30.00,30.00,
-0.04,-0.15,-0.51,2.01,-30.00,30.00,30.00,-30.00,
-0.02,-0.17,-0.38,2.01,-30.00,30.00,30.00,-30.00,
-0.03,-0.17,-0.21,2.01,-30.00,30.00,30.00,-30.00,
-0.02,-0.18,-0.11,2.01,-30.00,30.00,30.00,-30.00,
-0.02,-0.24,-0.12,3.40,30.00,-30.00,-30.00,30.00,
-0.03,-0.26,-0.25,3.40,30.00,-30.00,-30.00,30.00,
-0.04,-0.30,-0.36,3.40,30.00,-30.00,-30.00,30.00,
-0.02,-0.35,-0.45,6.38,30.00,-30.00,-30.00,-30.00,
