-1.65,-1.60,1.20,0.01,30.00,-30.00,30.00,-30.00,
-1.66,-1.60,1.20,0.01,30.00,-30.00,30.00,-30.00,
-1.66,-1.60,1.19,0.01,30.00,-30.00,30.00,-30.00,
-1.67,-1.60,1.19,0.01,30.00,-30.00,30.00,-30.00,
-1.67,-1.61,1.18,0.01,30.00,-30.00,30.00,-30.00,
-1.67,-1.61,1.18,0.01,30.00,-30.00,30.00,-30.00,
-1.68,-1.61,1.17,0.01,30.00,-30.00,30.00,-30.00,
-1.68,-1.61,1.17,0.01,30.00,-30.00,30.00,-30.00,
-1.68,-1.62,1.16,0.01,30.00,-30.00,30.00,-30.00,
-1.68,-1.63,1.15,0.01,30.00,-30.00,30.00,-30.00,
-1.69,-1.63,1.15,0.01,30.00,-30.00,30.00,-30.00,
-1.69,-1.64,1.15,0.01,30.00,-30.00,30.00,-30.00,
-1.70,-1.65,1.14,0.01,30.00,-30.00,30.00,-30.00,
-1.70,-1.65,1.14,0.01,30.00,-30.00,30.00,-30.00,
-1.71,-1.66,1.14,0.01,30.00,-30.00,30.00,-30.00,
-1.72,-1.67,1.13,0.01,30.00,-30.00,30.00,-30.00,
-1.72,-1.67,1.13,0.01,30.00,-30.00,30.00,-30.00,
-1.73,-1.68,1.13,0.01,30.00,-30.00,30.00,-30.00,
-1.74,-1.69,1.13,0.01,30.00,-30.00,30.00,-30.00,
-1.75,-1.69,1.13,0.01,30.00,-30.00,30.00,-30.00,
-1.77,-1.70,1.13,0.01,30.00,-30.00,30.00,-30.00,
-1.77,-1.70,1.13,0.01,30.00,-30.00,30.00,-30.00,
-1.78,-1.70,1.12,0.01,30.00,-30.00,30.00,-30.00,
-1.78,-1.70,1.12,0.01,30.00,-30.00,30.00,-30.00,
-1.78,-1.70,1.12,0.01,30.00,-30.00,30.00,-30.00,
-1.78,-1.71,1.11,0.01,30.00,-30.00,30.00,-30.00,
-1.79,-1.71,1.11,0.01,30.00,-30.00,30.00,-30.00,
-1.79,-1.71,1.10,0.01,30.00,-30.00,30.00,-30.00,
-1.79,-1.71,1.10,0.01,30.00,-30.00,30.00,-30.00,
-1.80,-1.72,1.09,0.01,30.00,-30.00,30.00,-30.00,
-1.80,-1.72,1.09,0.01,30.00,-30.00,30.00,-30.00,
-1.81,-1.73,1.09,0.01,30.00,-30.00,30.00,-30.00,
-1.81,-1.74,1.08,0.01,30.00,-30.00,30.00,-30.00,
-1.82,-1.74,1.08,0.01,30.00,-30.00,30.00,-30.00,
-1.82,-1.75,1.08,0.01,30.00,-30.00,30.00,-30.00,
-1.83,-1.75,1.08,0.01,30.00,-30.00,30.00,-30.00,
-1.83,-1.76,1.08,0.01,30.00,-30.00,30.00,-30.00,
-1.84,-1.76,1.08,0.01,30.00,-30.00,30.00,-30.00,
-1.85,-1.77,1.07,0.01,30.00,-30.00,30.00,-30.00,
-1.85,-1.77,1.07,0.01,30.00,-30.00,30.00,-30.00,
-1.86,-1.78,1.07,0.01,30.00,-30.00,30.00,-30.00,
-1.86,-1.78,1.07,0.01,30.00,-30.00,30.00,-30.00,
-1.87,-1.78,1.07,0.01,30.00,-30.00,30.00,-30.00,
-1.87,-1.78,1.07,0.01,30.00,-30.00,30.00,-30.00,
-1.87,-1.78,1.06,0.01,30.00,-30.00,30.00,-30.00,
-1.88,-1.78,1.06,0.01,30.00,-30.00,30.00,-30.00,
-1.88,-1.78,1.06,0.01,30.00,-30.00,30.00,-30.00,
-1.88,-1.79,1.06,0.01,30.00,-30.00,30.00,-30.00,
-1.89,-1.79,1.05,0.01,30.00,-30.00,30.00,-30.00,
-1.89,-1.79,1.05,0.01,30.00,-30.00,30.00,-30.00,
-1.89,-1.79,1.05,0.01,30.00,-30.00,30.00,-30.00,
-1.90,-1.80,1.04,0.01,30.00,-30.00,30.00,-30.00,
-1.90,-1.80,1.04,0.01,30.00,-30.00,30.00,-30.00,
-1.90,-1.81,1.04,0.01,30.00,-30.00,30.00,-30.00,
-1.91,-1.81,1.04,0.01,30.00,-30.00,30.00,-30.00,
-1.91,-1.82,1.03,0.01,30.00,-30.00,30.00,-30.00,
-1.92,-1.82,1.03,0.01,30.00,-30.00,30.00,-30.00,
-1.92,-1.83,1.03,0.01,30.00,-30.00,30.00,-30.00,
-1.93,-1.83,1.03,0.01,30.00,-30.00,30.00,-30.00,
-1.93,-1.84,1.03,0.01,30.00,-30.00,30.00,-30.00,
-1.94,-1.84,1.03,0.01,30.00,-30.00,30.00,-30.00,
-1.94,-1.85,1.03,0.01,30.00,-30.00,30.00,-30.00,
-1.95,-1.85,1.03,0.01,30.00,-30.00,30.00,-30.00,
-1.95,-1.85,1.03,0.01,30.00,-30.00,30.00,-30.00,
-1.96,-1.85,1.02,0.01,30.00,-30.00,30.00,-30.00,
-1.96,-1.85,1.02,0.01,30.00,-30.00,30.00,-30.00,
-1.96,-1.85,1.02,0.01,30.00,-30.00,30.00,-30.00,
-1.97,-1.86,1.02,0.01,30.00,-30.00,30.00,-30.00,
-1.97,-1.86,1.02,0.01,30.00,-30.00,30.00,-30.00,
-1.97,-1.86,1.01,0.01,30.00,-30.00,30.00,-30.00,
